parent,child,relationshiptype
Node759,Node747,E
Node112,Node807,O
Node263,Node808,A
Node373,Node809,A
Node516,Node810,A
Node117,Node811,A
Node257,Node695,E
Node490,Node793,Star
Node88,Node573,R
Node100,Node812,O
Node565,Node813,A
Node430,Node814,Star
Node680,Node815,M
Node782,Node816,O
Node343,Node817,O
Node52,Node818,Star
Node452,Node819,O
Node574,Node820,M
Node104,Node821,O
Node180,Node815,R
Node239,Node822,A
Node522,Node823,Star
Node708,Node824,A
Node340,Node769,E
Node560,Node825,A
Node684,Node496,O
Node724,Node809,O
Node560,Node826,A
Node525,Node827,O
Node523,Node828,Star
Node171,Node829,Star
Node307,Node830,A
Node674,Node831,A
Node614,Node780,E
Node746,Node572,Star
Node313,Node806,E
Node426,Node472,A
Node687,Node832,O
Node89,Node833,O
Node63,Node834,O
Node424,Node538,R
Node650,Node835,O
Node101,Node836,O
Node330,Node698,R
Node523,Node634,E
Node86,Node701,R
Node569,Node837,A
Node84,Node838,A
Node360,Node839,M
Node85,Node703,E
Node635,Node840,M
Node759,Node841,O
Node181,Node476,R
Node91,Node842,Star
Node641,Node843,O
Node327,Node844,A
Node479,Node518,E
Node569,Node845,A
Node566,Node664,R
Node167,Node840,E
Node494,Node783,E
Node741,Node846,M
Node179,Node842,R
Node448,Node847,A
Node14,Node458,R
Node682,Node848,Star
Node404,Node792,R
Node679,Node849,M
Node475,Node850,M
Node709,Node849,A
Node11,Node851,O
Node172,Node852,O
Node469,Node853,O
Node95,Node547,R
Node100,Node854,M
Node257,Node855,O
Node446,Node856,A
Node78,Node748,E
Node733,Node807,O
Node503,Node786,E
Node705,Node857,O
Node234,Node808,R
Node185,Node858,O
Node528,Node672,O
Node154,Node859,A
Node368,Node860,M
Node699,Node861,Star
Node193,Node843,R
Node679,Node862,O
Node849,Node863,Star
Node458,Node810,R
Node30,Node773,E
Node553,Node738,Star
Node383,Node864,A
Node410,Node789,E
Node526,Node858,Star
Node792,Node865,Star
Node640,Node861,R
Node843,Node656,A
Node545,Node348,R
Node835,Node866,O
Node230,Node756,E
Node343,Node867,O
Node585,Node868,A
Node530,Node709,O
Node742,Node869,O
Node55,Node676,E
Node738,Node870,A
Node364,Node871,M
Node848,Node872,M
Node547,Node744,E
Node360,Node873,M
Node376,Node874,A
Node325,Node836,R
Node83,Node826,E
Node193,Node646,R
Node17,Node519,E
Node416,Node875,Star
Node867,Node876,Star
Node345,Node877,Star
Node498,Node878,Star
Node292,Node577,E
Node557,Node879,M
Node706,Node880,A
Node823,Node881,A
Node115,Node850,R
Node352,Node866,O
Node670,Node867,Star
Node111,Node608,R
Node678,Node754,A
Node530,Node882,O
Node123,Node864,R
Node84,Node883,A
Node545,Node879,R
Node62,Node884,O
Node507,Node805,R
Node394,Node746,E
Node92,Node791,O
Node336,Node389,R
Node597,Node885,Star
Node343,Node886,O
Node73,Node887,O
Node23,Node814,E
Node271,Node888,Star
Node243,Node889,A
Node85,Node670,E
Node209,Node718,R
Node386,Node757,E
Node522,Node890,Star
Node491,Node891,A
Node180,Node587,R
Node160,Node892,O
Node295,Node893,O
Node849,Node894,Star
Node294,Node895,O
Node563,Node785,Star
Node643,Node896,M
Node382,Node720,E
Node272,Node887,E
Node801,Node897,O
Node322,Node742,E
Node529,Node898,M
Node46,Node899,O
Node765,Node900,A
Node511,Node901,A
Node758,Node690,O
Node436,Node902,A
Node342,Node724,E
Node559,Node881,E
Node375,Node819,E
Node477,Node884,O
Node19,Node873,R
Node440,Node903,O
Node56,Node800,R
Node659,Node904,O
Node792,Node905,Star
Node573,Node906,O
Node741,Node907,O
Node18,Node870,R
Node39,Node899,R
Node355,Node856,R
Node308,Node908,O
Node100,Node909,M
Node65,Node910,M
Node17,Node911,Star
Node42,Node778,E
Node540,Node846,R
Node681,Node912,O
Node252,Node833,R
Node462,Node913,M
Node19,Node596,R
Node37,Node914,M
Node845,Node915,A
Node62,Node916,O
Node140,Node917,Star
Node185,Node918,O
Node112,Node919,M
Node27,Node920,O
Node113,Node367,E
Node605,Node921,A
Node644,Node920,Star
Node714,Node583,E
Node210,Node922,A
Node583,Node918,R
Node839,Node923,O
Node550,Node924,O
Node167,Node925,A
Node327,Node892,R
Node350,Node776,R
Node911,Node926,O
Node392,Node659,E
Node363,Node927,M
Node597,Node928,Star
Node332,Node876,R
Node501,Node824,R
Node900,Node925,Star
Node134,Node929,O
Node775,Node516,A
Node703,Node930,Star
Node828,Node875,O
Node900,Node931,Star
Node514,Node932,O
Node634,Node772,O
Node857,Node812,A
Node233,Node933,A
Node41,Node934,O
Node606,Node935,A
Node438,Node932,Star
Node407,Node936,O
Node386,Node781,E
Node227,Node874,O
Node861,Node732,A
Node11,Node937,M
Node698,Node921,R
Node214,Node938,O
Node486,Node902,E
Node30,Node914,E
Node350,Node853,R
Node885,Node939,O
Node513,Node816,R
Node408,Node940,Star
Node665,Node941,A
Node499,Node798,R
Node9,Node838,R
Node793,Node872,O
Node70,Node523,R
Node176,Node942,O
Node723,Node943,A
Node362,Node944,O
Node154,Node841,E
Node361,Node877,R
Node15,Node831,R
Node798,Node945,A
Node615,Node946,Star
Node658,Node947,O
Node809,Node948,O
Node198,Node949,O
Node133,Node857,A
Node852,Node950,Star
Node306,Node951,M
Node888,Node952,O
Node633,Node953,Star
Node1,Node752,E
Node296,Node954,O
Node243,Node865,R
Node179,Node955,A
Node612,Node956,A
Node898,Node957,A
Node146,Node958,A
Node827,Node708,A
Node907,Node835,A
Node661,Node711,A
Node22,Node959,A
Node858,Node960,O
Node221,Node751,R
Node912,Node825,O
Node87,Node961,Star
Node641,Node962,M
Node51,Node878,E
Node435,Node963,O
Node163,Node845,E
Node8,Node964,O
Node767,Node965,A
Node446,Node966,A
Node214,Node967,M
Node402,Node968,O
Node505,Node930,E
Node275,Node969,Star
Node352,Node735,E
Node152,Node951,E
Node575,Node905,A
Node96,Node934,E
Node27,Node970,M
Node790,Node952,A
Node954,Node823,Star
Node876,Node941,Star
Node400,Node971,Star
Node623,Node957,Star
Node92,Node972,O
Node635,Node973,O
Node215,Node974,O
Node157,Node975,O
Node327,Node976,A
Node679,Node977,O
Node945,Node978,O
Node107,Node979,Star
Node86,Node980,O
Node235,Node940,R
Node272,Node981,Star
Node861,Node717,E
Node648,Node982,M
Node475,Node983,O
Node675,Node984,A
Node456,Node985,Star
Node74,Node916,R
Node44,Node986,Star
Node865,Node891,Star
Node375,Node987,O
Node671,Node871,O
Node733,Node988,O
Node925,Node570,Star
Node903,Node989,O
Node603,Node990,M
Node51,Node991,O
Node502,Node992,O
Node978,Node993,Star
Node472,Node994,Star
Node936,Node995,O
Node653,Node960,A
Node538,Node981,E
Node658,Node996,O
Node486,Node928,E
Node347,Node997,O
Node694,Node998,Star
Node212,Node999,M
Node328,Node1000,Star
Node511,Node1001,A
Node282,Node995,E
Node267,Node1002,A
Node43,Node1003,O
Node885,Node1004,M
Node602,Node852,E
Node913,Node901,Star
Node967,Node1005,Star
Node698,Node560,R
Node282,Node1003,E
Node133,Node970,E
Node609,Node883,O
Node922,Node1006,O
Node499,Node1007,O
Node407,Node1008,O
Node502,Node1009,O
Node263,Node822,E
Node324,Node1010,O
Node474,Node1011,O
Node313,Node723,E
Node213,Node1012,Star
Node465,Node1013,A
Node370,Node897,R
Node893,Node1004,O
Node691,Node990,Star
Node729,Node904,A
Node258,Node854,R
Node530,Node903,R
Node312,Node1014,M
Node351,Node1015,O
Node690,Node714,R
Node157,Node931,E
Node61,Node1016,Star
Node420,Node691,E
Node943,Node906,O
Node742,Node1017,O
Node106,Node1018,Star
Node815,Node1018,Star
Node209,Node948,R
Node294,Node1019,O
Node142,Node827,R
Node646,Node919,R
Node954,Node944,E
Node139,Node811,R
Node687,Node863,E
Node5,Node1020,O
Node1009,Node984,Star
Node946,Node1021,O
Node90,Node1022,M
Node832,Node999,Star
Node33,Node1023,M
Node581,Node1024,A
Node291,Node926,Star
Node602,Node813,E
Node174,Node765,A
Node225,Node544,R
Node887,Node1025,A
Node560,Node1026,A
Node432,Node888,O
Node118,Node1008,R
Node681,Node987,E
Node180,Node1027,Star
Node811,Node818,Star
Node257,Node766,E
Node911,Node1028,O
Node314,Node1029,O
Node890,Node1030,M
Node111,Node1031,Star
Node427,Node1032,A
Node224,Node1033,O
Node84,Node911,R
Node383,Node1034,A
Node519,Node1026,O
Node1008,Node837,A
Node206,Node712,E
Node710,Node972,O
Node690,Node1035,A
Node812,Node767,A
Node164,Node1036,O
Node168,Node1037,O
Node555,Node1038,Star
Node654,Node889,O
Node597,Node1039,Star
Node631,Node1040,O
Node445,Node927,Star
Node142,Node869,R
Node119,Node1041,O
Node730,Node1042,A
Node755,Node1043,A
Node868,Node1044,A
Node985,Node1045,O
Node880,Node1046,O
Node208,Node964,E
Node103,Node868,E
Node559,Node971,E
Node375,Node855,E
Node1024,Node832,O
Node1020,Node782,A
Node487,Node1047,O
Node931,Node1048,Star
Node794,Node1049,Star
Node202,Node1050,Star
Node1033,Node1051,O
Node520,Node568,E
Node453,Node610,Star
Node951,Node1052,Star
Node253,Node768,R
Node737,Node1053,O
Node626,Node1054,M
Node880,Node1034,R
Node588,Node1055,O
Node333,Node1056,M
Node355,Node917,R
Node682,Node1057,Star
Node187,Node1058,O
Node275,Node893,E
Node692,Node1059,O
Node1029,Node1060,Star
Node352,Node1061,O
Node634,Node966,R
Node920,Node1057,Star
Node53,Node1062,Star
Node600,Node1063,M
Node513,Node1064,A
Node305,Node1065,A
Node928,Node913,A
Node765,Node937,R
Node400,Node1066,Star
Node271,Node923,R
Node782,Node1067,O
Node654,Node938,E
Node668,Node882,A
Node182,Node1038,E
Node862,Node1068,O
Node356,Node1069,A
Node1058,Node1070,O
Node235,Node929,R
Node687,Node1071,O
Node616,Node1072,A
Node709,Node1007,E
Node580,Node985,R
Node667,Node1067,E
Node902,Node1073,O
Node676,Node1064,A
Node535,Node1074,A
Node741,Node1075,M
Node154,Node1076,A
Node306,Node1077,M
Node24,Node1041,R
Node295,Node1078,O
Node390,Node1079,A
Node241,Node975,E
Node677,Node1080,Star
Node975,Node1081,Star
Node44,Node1082,Star
Node81,Node1083,O
Node217,Node1084,O
Node412,Node997,A
Node583,Node788,R
Node198,Node1085,O
Node532,Node1001,O
Node278,Node1063,R
Node1081,Node1086,O
Node294,Node1087,M
Node969,Node1088,O
Node875,Node1000,O
Node744,Node1068,Star
Node292,Node1089,O
Node704,Node1090,A
Node165,Node617,R
Node53,Node1091,Star
Node627,Node1092,Star
Node759,Node1093,O
Node1024,Node847,E
Node712,Node1094,A
Node783,Node1072,Star
Node229,Node817,E
Node841,Node1037,Star
Node438,Node1095,Star
Node755,Node991,R
Node355,Node1096,A
Node167,Node936,E
Node379,Node1093,O
Node365,Node1077,E
Node993,Node1082,Star
Node1000,Node1052,O
Node767,Node1042,E
Node872,Node912,O
Node561,Node1097,A
Node658,Node1098,O
Node1091,Node1099,O
Node210,Node1100,A
Node13,Node1101,O
Node873,Node988,A
Node1021,Node1102,O
Node9,Node1103,A
Node628,Node880,Star
Node339,Node1096,A
Node918,Node1104,A
Node251,Node1105,A
Node350,Node1071,R
Node125,Node1106,Star
Node671,Node1107,O
Node802,Node1108,O
Node135,Node1109,A
Node18,Node1035,R
Node670,Node762,R
Node1107,Node1110,O
Node535,Node900,E
Node786,Node653,A
Node502,Node1111,M
Node537,Node1112,O
Node591,Node1113,Star
Node418,Node947,O
Node716,Node1114,M
Node486,Node1115,Star
Node101,Node1090,E
Node277,Node1094,R
Node508,Node1055,E
Node720,Node967,A
Node293,Node946,E
Node271,Node1116,Star
Node839,Node1117,O
Node1087,Node1118,A
Node826,Node1119,Star
Node511,Node1046,E
Node383,Node939,E
Node1029,Node1120,Star
Node685,Node1014,Star
Node476,Node1101,R
Node225,Node1121,A
Node677,Node1091,E
Node340,Node1122,Star
Node803,Node1123,O
Node620,Node1079,Star
Node834,Node1124,A
Node483,Node1125,Star
Node980,Node1126,O
Node502,Node1127,M
Node816,Node1128,A
Node30,Node1129,A
Node647,Node1130,A
Node1011,Node1087,Star
Node521,Node1123,O
Node167,Node998,E
Node857,Node1131,A
Node725,Node963,A
Node776,Node1132,O
Node273,Node1133,A
Node366,Node1134,O
Node483,Node1135,Star
Node1028,Node1136,O
Node778,Node994,A
Node56,Node1137,O
Node962,Node935,A
Node101,Node1083,E
Node1129,Node1138,Star
Node720,Node803,R
Node1087,Node1139,A
Node347,Node1140,O
Node477,Node1141,O
Node457,Node1142,O
Node1098,Node1143,M
Node139,Node1045,R
Node331,Node1144,O
Node693,Node1145,M
Node839,Node1146,M
Node647,Node1147,A
Node283,Node1147,A
Node4,Node1140,E
Node890,Node1148,M
Node455,Node1149,O
Node38,Node1127,R
Node1058,Node1150,M
Node234,Node1025,R
Node958,Node1151,A
Node1132,Node1152,A
Node80,Node1153,O
Node545,Node1122,R
Node356,Node1150,R
Node69,Node1154,O
Node943,Node1080,E
Node531,Node1155,O
Node1050,Node1156,M
Node201,Node1157,M
Node838,Node1158,O
Node1148,Node1159,A
Node928,Node775,R
Node679,Node1160,O
Node1157,Node1006,Star
Node370,Node787,R
Node1092,Node1161,M
Node1076,Node1032,O
Node1042,Node1162,Star
Node123,Node1163,Star
Node498,Node1164,Star
Node175,Node1054,R
Node462,Node1165,O
Node521,Node1165,R
Node1128,Node1030,Star
Node291,Node1166,Star
Node606,Node1167,A
Node98,Node1141,R
Node957,Node1168,Star
Node642,Node759,O
Node327,Node1169,A
Node510,Node1103,E
Node680,Node1170,O
Node322,Node859,E
Node593,Node1043,R
Node1066,Node1031,Star
Node787,Node1171,A
Node984,Node1172,O
Node492,Node1148,Star
Node216,Node1109,E
Node727,Node1173,O
Node122,Node908,E
Node495,Node402,A
Node808,Node982,Star
Node418,Node1174,O
Node471,Node1166,E
Node157,Node992,E
Node716,Node1175,M
Node1106,Node1012,O
Node976,Node1176,M
Node178,Node1177,A
Node1119,Node1163,Star
Node941,Node1178,Star
Node551,Node958,Star
Node1081,Node1179,O
Node282,Node1180,A
Node711,Node1167,O
Node401,Node1181,A
Node702,Node1182,A
Node1091,Node1180,R
Node789,Node896,O
Node158,Node1159,R
Node624,Node1171,O
Node426,Node1183,A
Node902,Node1174,E
Node157,Node1136,E
Node153,Node1184,A
Node782,Node961,R
Node702,Node1144,E
Node124,Node1133,R
Node640,Node1185,Star
Node481,Node1186,O
Node47,Node1187,Star
Node52,Node1188,Star
Node415,Node1116,R
Node114,Node618,E
Node30,Node1009,E
Node401,Node1188,R
Node281,Node1189,A
Node39,Node1190,Star
Node515,Node1191,O
Node540,Node1192,A
Node1121,Node1193,O
Node720,Node986,R
Node951,Node1185,R
Node42,Node834,E
Node432,Node1108,R
Node629,Node1194,Star
Node1128,Node1135,R
Node5,Node1195,O
Node833,Node1196,Star
Node632,Node1197,A
Node15,Node1198,A
Node678,Node1199,A
Node253,Node1200,O
Node622,Node1142,A
Node978,Node1201,Star
Node323,Node1202,O
Node551,Node1203,Star
Node671,Node1204,O
Node1033,Node1205,O
Node1022,Node1206,M
Node70,Node705,R
Node1100,Node1207,Star
Node1095,Node1208,Star
Node577,Node1209,Star
Node894,Node1137,A
Node147,Node1210,Star
Node567,Node706,Star
Node334,Node1211,M
Node537,Node821,E
Node171,Node1048,R
Node1109,Node1212,Star
Node750,Node1213,O
Node214,Node1214,O
Node127,Node1215,M
Node132,Node548,E
Node38,Node1074,R
Node499,Node1175,R
Node467,Node979,R
Node1047,Node1216,O
Node1090,Node1118,Star
Node638,Node1217,A
Node17,Node1111,E
Node121,Node1218,M
Node159,Node977,E
Node186,Node1219,O
Node565,Node1002,R
Node960,Node1220,A
Node1215,Node1191,Star
Node1030,Node1221,A
Node773,Node1130,Star
Node1055,Node1222,O
Node346,Node1073,A
Node1008,Node1153,E
Node504,Node1223,O
Node896,Node1224,A
Node276,Node1225,A
Node366,Node1182,R
Node697,Node1169,A
Node314,Node1226,O
Node863,Node605,O
Node231,Node1227,O
Node847,Node1228,A
Node443,Node1229,O
Node135,Node1178,R
Node288,Node1230,A
Node1087,Node1231,A
Node394,Node1232,O
Node619,Node1233,O
Node116,Node1187,E
Node250,Node1234,O
Node702,Node1051,E
Node650,Node1235,O
Node1053,Node1158,O
Node937,Node1236,Star
Node741,Node1237,O
Node883,Node1238,Star
Node118,Node1221,R
Node1079,Node1152,A
Node399,Node1239,M
Node976,Node1240,O
Node753,Node1241,M
Node480,Node1242,O
Node1034,Node1243,A
Node957,Node799,R
Node1122,Node1069,O
Node814,Node1244,O
Node74,Node1245,O
Node659,Node1040,R
Node1118,Node973,A
Node373,Node1059,E
Node61,Node953,R
Node1196,Node962,Star
Node917,Node1197,A
Node276,Node1210,R
Node186,Node1246,M
Node371,Node1198,E
Node457,Node1247,O
Node1048,Node1248,O
Node1039,Node1249,M
Node887,Node1250,A
Node1066,Node1251,Star
Node340,Node1132,E
Node493,Node1252,O
Node1153,Node1253,Star
Node1100,Node1254,Star
Node515,Node1255,O
Node616,Node804,E
Node185,Node1256,O
Node199,Node1204,R
Node564,Node1257,Star
Node1066,Node1176,E
Node1139,Node1258,O
Node509,Node1259,Star
Node481,Node1260,O
Node569,Node1061,E
Node510,Node1226,E
Node931,Node1086,R
Node847,Node1261,A
Node289,Node1262,O
Node219,Node1263,M
Node899,Node1264,Star
Node498,Node1265,Star
Node6,Node1266,O
Node513,Node1267,A
Node877,Node860,A
Node1253,Node1268,A
Node500,Node1269,O
Node262,Node1181,R
Node513,Node692,R
Node940,Node1218,O
Node884,Node1270,A
Node949,Node1237,O
Node93,Node1262,E
Node197,Node1222,R
Node191,Node1271,Star
Node943,Node1157,E
Node1127,Node1272,O
Node672,Node1005,O
Node1075,Node1273,O
Node1225,Node1274,O
Node943,Node1275,O
Node982,Node1276,A
Node1028,Node1277,M
Node616,Node1231,E
Node609,Node1278,O
Node687,Node1257,E
Node1079,Node1279,A
Node519,Node1280,O
Node7,Node1281,Star
Node419,Node1282,Star
Node769,Node1283,A
Node175,Node1284,O
Node392,Node1284,E
Node1003,Node1285,Star
Node1148,Node1173,R
Node509,Node784,E
Node587,Node1029,A
Node247,Node1205,E
Node208,Node1268,E
Node551,Node1095,R
Node860,Node1016,A
Node207,Node1286,Star
Node919,Node1287,Star
Node490,Node1223,R
Node678,Node1288,A
Node862,Node1289,O
Node847,Node675,E
Node952,Node1215,A
Node342,Node1290,Star
Node290,Node1291,O
Node49,Node1292,M
Node814,Node1293,O
Node983,Node1294,O
Node126,Node1224,E
Node1200,Node794,A
Node323,Node1295,M
Node709,Node1296,A
Node449,Node1213,E
Node614,Node1297,Star
Node1147,Node1017,Star
Node198,Node1298,O
Node458,Node1299,A
Node466,Node1119,O
Node186,Node1300,M
Node865,Node1301,Star
Node102,Node1302,M
Node627,Node1303,Star
Node324,Node1304,O
Node285,Node1305,O
Node1283,Node1306,Star
Node973,Node1044,O
Node1196,Node1307,Star
Node51,Node1236,E
Node408,Node1308,Star
Node276,Node1155,R
Node284,Node1309,Star
Node1138,Node1246,Star
Node177,Node1253,R
Node117,Node1310,A
Node48,Node1311,O
Node79,Node1274,R
Node595,Node1312,M
Node1167,Node1313,Star
Node1075,Node1314,M
Node492,Node1308,E
Node687,Node1315,O
Node1292,Node1235,A
Node331,Node1316,O
Node510,Node1317,O
Node971,Node1097,O
Node632,Node1211,E
Node1022,Node1318,M
Node27,Node1319,M
Node305,Node1320,A
Node372,Node1321,Star
Node1209,Node1322,O
Node646,Node1304,R
Node913,Node1323,Star
Node842,Node828,A
Node423,Node1324,Star
Node623,Node1162,R
Node729,Node1325,A
Node537,Node1326,O
Node1086,Node907,O
Node263,Node1327,A
Node628,Node1328,Star
Node13,Node1329,M
Node351,Node1330,O
Node58,Node801,E
Node192,Node1239,E
Node1153,Node1248,R
Node593,Node1306,R
Node609,Node1331,O
Node497,Node1202,R
Node95,Node1020,R
Node443,Node1027,R
Node494,Node1332,Star
Node837,Node1333,Star
Node44,Node1334,Star
Node107,Node1335,Star
Node1244,Node1336,A
Node733,Node761,E
Node308,Node1337,O
Node1109,Node1338,Star
Node3,Node894,R
Node165,Node1339,A
Node746,Node1251,R
Node418,Node1230,E
Node747,Node1340,A
Node566,Node1234,R
Node1023,Node1303,O
Node334,Node1341,O
Node846,Node1326,O
Node371,Node1249,E
Node1052,Node1342,A
Node449,Node1302,E
Node1076,Node1343,O
Node261,Node1344,Star
Node65,Node1345,M
Node17,Node954,E
Node101,Node1346,O
Node935,Node989,A
Node1220,Node1138,Star
Node371,Node1347,O
Node1072,Node1348,O
Node956,Node1349,Star
Node62,Node1273,R
Node97,Node1350,M
Node670,Node1351,Star
Node564,Node1296,E
Node792,Node1352,Star
Node1079,Node1353,A
Node997,Node1354,Star
Node371,Node1355,O
Node641,Node1356,M
Node862,Node1357,O
Node424,Node1346,R
Node798,Node1128,R
Node47,Node1358,Star
Node544,Node1359,Star
Node285,Node1360,M
Node650,Node1361,O
Node341,Node1143,E
Node617,Node1362,A
Node765,Node1053,R
Node283,Node1363,A
Node617,Node1364,A
Node1135,Node1363,Star
Node789,Node1261,R
Node1152,Node1365,A
Node1246,Node1126,Star
Node1227,Node1366,A
Node862,Node1367,O
Node960,Node1368,A
Node903,Node1364,E
Node1118,Node1145,E
Node1025,Node1369,Star
Node430,Node1255,E
Node23,Node1370,Star
Node862,Node1371,M
Node821,Node1372,Star
Node610,Node1269,O
Node827,Node1023,E
Node561,Node1373,A
Node271,Node1374,Star
Node1004,Node1375,Star
Node229,Node1376,Star
Node1275,Node1105,Star
Node366,Node1244,R
Node1321,Node1217,A
Node36,Node1329,R
Node552,Node1377,M
Node328,Node1378,Star
Node1337,Node1379,Star
Node99,Node1380,Star
Node738,Node1381,A
Node1268,Node1078,A
Node539,Node1382,O
Node13,Node1383,M
Node1103,Node1327,A
Node255,Node1270,R
Node142,Node1384,A
Node441,Node1385,M
Node1383,Node1170,A
Node203,Node1386,O
Node134,Node1387,O
Node564,Node1388,Star
Node664,Node1389,A
Node925,Node725,R
Node78,Node1344,E
Node146,Node1390,A
Node313,Node1391,O
Node1222,Node1392,A
Node337,Node1372,Star
Node671,Node1393,O
Node728,Node1394,A
Node423,Node1395,Star
Node675,Node1396,A
Node880,Node1397,O
Node1397,Node1378,O
Node839,Node1398,O
Node217,Node1399,O
Node514,Node1400,O
Node237,Node1337,R
Node933,Node1401,A
Node983,Node1402,O
Node7,Node1403,Star
Node1123,Node1179,A
Node553,Node1066,R
Node246,Node1206,E
Node469,Node1404,O
Node251,Node1405,A
Node665,Node1406,A
Node372,Node1407,Star
Node858,Node1408,O
Node99,Node1409,Star
Node1239,Node1352,Star
Node218,Node1410,A
Node1048,Node1411,O
Node665,Node1412,A
Node240,Node1413,Star
Node916,Node1414,Star
Node797,Node1024,A
Node1255,Node978,Star
Node609,Node1415,O
Node996,Node1416,O
