parent,child,relationshiptype
Node740,Node800,A
Node435,Node597,R
Node669,Node650,O
Node152,Node801,M
Node353,Node710,R
Node254,Node802,Star
Node591,Node803,O
Node142,Node800,E
Node648,Node804,O
Node640,Node805,A
Node611,Node806,O
Node156,Node807,Star
Node524,Node808,O
Node691,Node712,O
Node332,Node809,O
Node57,Node723,R
Node332,Node580,R
Node348,Node805,O
Node727,Node764,A
Node234,Node627,R
Node43,Node810,O
Node180,Node666,R
Node74,Node804,E
Node506,Node724,R
Node581,Node641,R
Node265,Node810,R
Node785,Node701,Star
Node150,Node811,A
Node20,Node812,A
Node243,Node813,A
Node688,Node814,Star
Node739,Node754,O
Node450,Node731,R
Node34,Node736,E
Node331,Node719,R
Node158,Node815,A
Node10,Node700,R
Node545,Node802,O
Node50,Node686,E
Node750,Node816,M
Node353,Node762,R
Node294,Node817,Star
Node569,Node663,O
Node360,Node588,R
Node371,Node818,Star
Node148,Node794,E
Node338,Node819,O
Node806,Node820,O
Node652,Node821,Star
Node779,Node822,A
Node543,Node564,A
Node237,Node823,O
Node424,Node824,O
Node523,Node825,A
Node76,Node799,R
Node671,Node461,O
Node32,Node826,M
Node513,Node827,A
Node319,Node828,A
Node560,Node829,O
Node594,Node830,A
Node352,Node831,O
Node50,Node699,E
Node186,Node549,E
Node800,Node766,Star
Node389,Node832,Star
Node272,Node533,O
Node565,Node803,R
Node522,Node722,Star
Node41,Node833,O
Node577,Node834,O
Node257,Node835,O
Node335,Node836,A
Node271,Node572,A
Node292,Node837,O
Node504,Node745,E
Node703,Node652,E
Node497,Node838,A
Node586,Node569,Star
Node468,Node839,A
Node634,Node620,A
Node591,Node840,O
Node144,Node841,Star
Node700,Node842,Star
Node37,Node843,Star
Node323,Node511,R
Node621,Node788,R
Node369,Node819,R
Node835,Node844,A
Node222,Node845,Star
Node376,Node846,Star
Node63,Node847,M
Node619,Node848,Star
Node790,Node849,M
Node521,Node787,Star
Node80,Node465,E
Node384,Node849,R
Node338,Node850,O
Node96,Node851,A
Node59,Node844,E
Node672,Node852,A
Node405,Node832,Star
Node823,Node841,O
Node77,Node660,E
Node118,Node853,O
Node665,Node854,Star
Node418,Node826,A
Node632,Node608,O
Node150,Node855,A
Node3,Node856,Star
Node13,Node857,O
Node191,Node858,O
Node268,Node579,E
Node156,Node859,Star
Node7,Node860,Star
Node605,Node792,A
Node730,Node655,Star
Node255,Node861,O
Node720,Node689,O
Node566,Node774,Star
Node664,Node818,O
Node79,Node673,R
Node643,Node706,R
Node516,Node862,O
Node189,Node775,O
Node55,Node863,O
Node332,Node864,O
Node66,Node568,E
Node371,Node865,Star
Node56,Node859,E
Node515,Node848,A
Node282,Node866,M
Node510,Node784,R
Node259,Node867,A
Node175,Node752,E
Node860,Node868,O
Node191,Node583,R
Node48,Node869,A
Node376,Node870,Star
Node798,Node866,O
Node510,Node871,Star
Node521,Node835,R
Node554,Node872,O
Node729,Node873,Star
Node352,Node874,M
Node623,Node875,O
Node475,Node857,E
Node227,Node876,O
Node337,Node877,Star
Node377,Node821,E
Node348,Node853,E
Node229,Node878,O
Node836,Node879,A
Node645,Node880,O
Node33,Node881,A
Node293,Node882,Star
Node318,Node883,M
Node708,Node884,A
Node150,Node616,E
Node378,Node885,Star
Node465,Node833,R
Node433,Node495,O
Node390,Node886,Star
Node830,Node887,O
Node81,Node888,Star
Node221,Node781,A
Node51,Node889,A
Node351,Node705,A
Node208,Node890,A
Node587,Node891,A
Node584,Node416,E
Node111,Node672,E
Node6,Node763,E
Node127,Node892,M
Node502,Node439,R
Node574,Node609,O
Node115,Node893,M
Node755,Node894,A
Node656,Node870,Star
Node132,Node895,A
Node31,Node896,Star
Node204,Node897,M
Node160,Node898,Star
Node25,Node812,E
Node202,Node899,O
Node851,Node900,O
Node245,Node768,E
Node271,Node901,A
Node404,Node902,M
Node616,Node882,E
Node208,Node903,A
Node775,Node838,Star
Node320,Node782,A
Node576,Node875,A
Node847,Node836,Star
Node794,Node904,Star
Node494,Node839,R
Node880,Node905,O
Node364,Node890,R
Node188,Node906,A
Node642,Node907,O
Node184,Node868,E
Node761,Node908,O
Node472,Node871,A
Node462,Node909,O
Node239,Node903,R
Node829,Node910,O
Node264,Node911,A
Node35,Node901,E
Node129,Node912,A
Node710,Node829,R
Node903,Node913,Star
Node601,Node743,Star
Node7,Node914,Star
Node314,Node915,Star
Node487,Node916,Star
Node691,Node917,O
Node95,Node918,A
Node353,Node919,A
Node492,Node920,Star
Node434,Node921,A
Node416,Node911,R
Node697,Node825,O
Node572,Node922,O
Node251,Node923,A
Node891,Node924,O
Node587,Node925,A
Node656,Node926,Star
Node192,Node927,Star
Node297,Node904,E
Node815,Node928,M
Node708,Node929,A
Node576,Node930,A
Node406,Node931,A
Node338,Node932,M
Node667,Node933,O
Node9,Node934,A
Node910,Node935,Star
Node45,Node936,Star
Node788,Node937,O
Node552,Node615,R
Node171,Node938,A
Node260,Node939,M
Node711,Node940,O
Node65,Node941,Star
Node616,Node942,Star
Node165,Node943,O
Node576,Node656,E
Node475,Node944,O
Node614,Node945,O
Node627,Node946,O
Node621,Node947,Star
Node539,Node931,O
Node235,Node948,A
Node522,Node674,E
Node659,Node949,A
Node529,Node950,O
Node232,Node824,R
Node42,Node776,E
Node338,Node951,M
Node586,Node770,R
Node729,Node952,Star
Node465,Node953,Star
Node586,Node759,R
Node530,Node914,O
Node475,Node720,E
Node411,Node954,O
Node109,Node955,Star
Node149,Node941,E
Node441,Node956,A
Node951,Node957,O
Node537,Node958,A
Node153,Node959,A
Node794,Node960,Star
Node239,Node909,R
Node683,Node623,O
Node115,Node961,O
Node506,Node962,O
Node886,Node963,A
Node473,Node668,R
Node704,Node964,Star
Node444,Node965,M
Node935,Node966,O
Node133,Node967,O
Node859,Node968,A
Node316,Node877,A
Node924,Node969,O
Node368,Node970,O
Node887,Node908,O
Node669,Node971,O
Node711,Node970,R
Node505,Node897,A
Node558,Node747,A
Node898,Node972,Star
Node257,Node973,O
Node587,Node974,A
Node375,Node975,A
Node247,Node976,O
Node552,Node977,A
Node113,Node978,A
Node78,Node927,R
Node458,Node979,O
Node429,Node886,R
Node776,Node721,Star
Node156,Node910,E
Node257,Node944,R
Node373,Node959,A
Node367,Node980,O
Node414,Node915,R
Node238,Node634,R
Node759,Node981,O
Node685,Node982,O
Node637,Node983,O
Node742,Node971,Star
Node432,Node942,O
Node487,Node984,Star
Node218,Node985,Star
Node802,Node986,O
Node958,Node987,O
Node334,Node973,R
Node43,Node988,O
Node512,Node621,Star
Node928,Node603,Star
Node812,Node505,O
Node602,Node989,Star
Node568,Node940,R
Node296,Node990,Star
Node780,Node991,O
Node732,Node992,Star
Node941,Node993,A
Node986,Node924,O
Node196,Node596,E
Node319,Node907,R
Node329,Node994,M
Node63,Node995,M
Node495,Node996,O
Node303,Node837,A
Node771,Node916,Star
Node184,Node889,E
Node261,Node932,E
Node302,Node951,A
Node492,Node997,Star
Node813,Node895,O
Node747,Node992,O
Node56,Node948,E
Node363,Node828,R
Node944,Node998,Star
Node641,Node999,O
Node612,Node760,R
Node617,Node1000,O
Node402,Node925,Star
Node259,Node1001,A
Node751,Node982,O
Node754,Node707,O
Node410,Node1002,A
Node335,Node1003,A
Node680,Node1004,M
Node699,Node562,O
Node587,Node1005,A
Node650,Node1006,A
Node560,Node798,E
Node386,Node1007,O
Node906,Node967,O
Node791,Node893,R
Node77,Node960,E
Node676,Node1008,A
Node28,Node733,E
Node489,Node1009,O
Node303,Node664,E
Node243,Node1010,A
Node731,Node920,Star
Node673,Node1011,Star
Node5,Node1012,A
Node245,Node397,E
Node271,Node858,R
Node811,Node1013,O
Node40,Node1014,O
Node915,Node1015,O
Node855,Node1016,O
Node597,Node983,Star
Node678,Node1017,Star
Node120,Node1009,E
Node923,Node1018,O
Node645,Node1019,O
Node26,Node1020,A
Node908,Node1021,A
Node492,Node861,E
Node715,Node499,E
Node966,Node1022,Star
Node164,Node1023,M
Node106,Node1024,Star
Node938,Node898,O
Node88,Node820,R
Node1015,Node1025,Star
Node8,Node1026,O
Node147,Node1027,A
Node934,Node1028,A
Node715,Node934,E
Node698,Node1029,O
Node165,Node1030,O
Node804,Node846,A
Node357,Node809,E
Node365,Node1031,Star
Node452,Node950,A
Node215,Node1032,Star
Node663,Node1014,E
Node807,Node1033,O
Node637,Node1034,O
Node161,Node873,R
Node301,Node1035,O
Node1026,Node876,O
Node908,Node933,R
Node712,Node1036,O
Node133,Node1037,M
Node735,Node618,Star
Node35,Node1011,E
Node720,Node1038,O
Node633,Node1039,O
Node518,Node1040,Star
Node53,Node968,E
Node258,Node506,R
Node160,Node1041,Star
Node300,Node1042,A
Node50,Node1043,O
Node243,Node1044,A
Node442,Node1008,E
Node143,Node1043,R
Node352,Node1045,O
Node1031,Node1046,Star
Node610,Node806,O
Node580,Node978,Star
Node657,Node1047,M
Node837,Node997,O
Node711,Node980,R
Node596,Node956,E
Node899,Node962,O
Node256,Node1048,O
Node772,Node773,O
Node686,Node1049,O
Node391,Node1050,O
Node118,Node1051,O
Node537,Node1020,R
Node322,Node1052,O
Node43,Node780,R
Node764,Node1053,A
Node374,Node845,R
Node508,Node919,E
Node385,Node1054,A
Node893,Node979,A
Node1018,Node1055,O
Node1034,Node888,A
Node514,Node1056,M
Node233,Node1057,Star
Node110,Node1058,O
Node438,Node1059,O
Node397,Node1060,O
Node538,Node823,A
Node602,Node1061,Star
Node326,Node957,O
Node736,Node1062,Star
Node990,Node896,Star
Node558,Node1063,A
Node961,Node827,A
Node777,Node1064,O
Node121,Node1065,O
Node734,Node1044,O
Node981,Node1066,A
Node459,Node961,R
Node937,Node1052,O
Node662,Node1067,Star
Node154,Node994,A
Node1003,Node984,Star
Node967,Node1068,A
Node857,Node831,O
Node213,Node1069,Star
Node514,Node1070,M
Node454,Node1071,Star
Node722,Node1041,A
Node443,Node1072,O
Node622,Node899,O
Node377,Node1073,Star
Node1038,Node1003,O
Node753,Node1074,M
Node722,Node716,R
Node117,Node1075,A
Node625,Node1076,Star
Node564,Node443,Star
Node150,Node1077,A
Node124,Node1078,O
Node90,Node917,E
Node1031,Node1079,Star
Node909,Node1073,A
Node44,Node963,R
Node264,Node1080,A
Node614,Node1081,M
Node458,Node1082,O
Node889,Node1016,A
Node742,Node1083,Star
Node404,Node1084,M
Node745,Node883,O
Node1011,Node1023,Star
Node99,Node1085,A
Node1073,Node986,A
Node78,Node852,R
Node791,Node1086,Star
Node217,Node1087,Star
Node533,Node1088,Star
Node924,Node874,E
Node863,Node1089,O
Node623,Node1090,O
Node310,Node1091,Star
Node884,Node1092,Star
Node219,Node1083,E
Node278,Node1093,A
Node867,Node906,A
Node879,Node937,Star
Node68,Node1031,R
Node589,Node1094,O
Node108,Node1095,M
Node909,Node894,E
Node795,Node1096,M
Node787,Node854,A
Node675,Node1097,M
Node250,Node1034,E
Node598,Node1098,A
Node688,Node1099,Star
Node945,Node1100,A
Node336,Node550,R
Node23,Node1101,M
Node106,Node1102,Star
Node434,Node865,R
Node733,Node1033,E
Node284,Node998,R
Node1079,Node1103,A
Node830,Node1104,M
Node284,Node1105,Star
Node110,Node1106,M
Node496,Node918,R
Node1024,Node1107,A
Node1041,Node1028,A
root,Node1108,O
Node767,Node1109,M
Node62,Node1110,Star
Node926,Node1111,M
Node1007,Node1084,Star
Node743,Node1112,A
Node635,Node1113,M
Node476,Node1114,O
Node567,Node1115,O
Node225,Node1116,O
Node686,Node1053,R
Node462,Node1117,O
Node429,Node905,R
Node765,Node847,A
Node377,Node884,E
Node285,Node1118,A
Node45,Node740,E
Node115,Node1119,M
Node282,Node1120,M
Node74,Node1029,E
Node565,Node1121,Star
Node139,Node1122,O
Node113,Node1123,A
Node268,Node1124,Star
Node73,Node1038,E
Node714,Node1125,M
Node1082,Node1126,Star
Node377,Node1127,Star
Node118,Node1128,O
Node875,Node1121,Star
Node364,Node1064,R
Node701,Node1129,O
Node67,Node1130,M
Node998,Node922,O
Node234,Node869,R
Node835,Node1131,A
Node132,Node541,R
Node122,Node1132,O
Node10,Node1076,R
Node374,Node1133,O
Node964,Node1134,O
Node1098,Node1129,A
Node603,Node1049,R
Node636,Node1135,M
Node483,Node1136,O
Node1025,Node1137,O
Node220,Node1071,R
Node1104,Node556,O
Node934,Node1138,A
Node878,Node748,Star
Node12,Node1099,E
Node43,Node1139,O
Node583,Node632,Star
Node744,Node1140,A
Node425,Node1006,R
Node372,Node1141,Star
Node470,Node1088,A
Node733,Node928,E
Node198,Node1142,O
Node969,Node1143,Star
Node599,Node1060,E
Node505,Node990,E
Node58,Node1144,Star
Node853,Node1145,A
Node1126,Node1146,A
Node1072,Node929,A
Node260,Node1147,M
Node632,Node1148,O
Node546,Node900,R
Node798,Node1149,O
Node518,Node1150,Star
Node880,Node1151,M
Node796,Node1152,O
Node736,Node1153,Star
Node546,Node1154,A
Node249,Node1046,R
Node38,Node1086,R
Node735,Node1155,Star
Node833,Node1156,Star
Node57,Node1157,Star
Node761,Node1158,M
Node269,Node1159,O
Node1054,Node1160,O
Node583,Node1161,Star
Node198,Node1162,M
Node958,Node1015,E
Node400,Node1106,Star
Node282,Node1163,O
Node913,Node1039,O
Node405,Node1154,R
Node87,Node1164,Star
Node21,Node1165,A
Node428,Node1166,O
Node517,Node974,R
Node161,Node1167,O
Node689,Node1168,O
Node141,Node1146,R
Node1008,Node1051,O
Node1072,Node1169,A
Node107,Node1170,O
Node564,Node1148,E
Node943,Node1171,M
Node20,Node1172,A
Node532,Node772,R
Node155,Node1173,Star
Node236,Node1174,O
Node276,Node1175,M
Node209,Node1176,Star
Node1035,Node995,Star
Node1114,Node1177,O
Node1150,Node1178,M
Node144,Node1179,Star
Node1139,Node1180,M
Node490,Node1066,Star
Node749,Node1069,A
Node756,Node1181,M
Node425,Node892,R
Node53,Node1182,A
Node1024,Node450,E
Node858,Node1183,O
Node1008,Node1184,O
Node414,Node1185,Star
Node752,Node989,O
Node352,Node1186,O
Node331,Node1187,O
Node758,Node1188,O
Node1125,Node1141,O
Node597,Node1104,E
Node641,Node1189,O
Node820,Node954,O
Node701,Node1101,E
Node102,Node1190,Star
Node875,Node1182,R
Node626,Node1191,A
Node1173,Node1165,A
Node581,Node1142,R
Node434,Node1112,R
Node1090,Node1192,O
Node33,Node1193,A
Node1052,Node1194,A
Node701,Node1195,O
Node436,Node1196,Star
Node632,Node1197,O
Node276,Node1198,O
Node143,Node644,R
Node640,Node1199,A
Node1149,Node1200,O
Node102,Node1040,E
Node439,Node1201,A
Node72,Node1202,O
Node46,Node1203,A
Node477,Node1032,Star
Node694,Node1193,Star
Node161,Node1018,R
Node10,Node1108,R
Node410,Node1130,R
Node449,Node1204,O
Node805,Node1062,O
Node432,Node1205,O
Node727,Node946,R
Node210,Node1206,O
Node795,Node1207,M
Node502,Node1160,R
Node566,Node1208,Star
Node107,Node1209,M
Node246,Node1210,M
Node399,Node1197,A
Node974,Node1126,Star
Node807,Node744,E
Node745,Node1176,E
Node269,Node1211,O
Node182,Node1212,A
Node283,Node1189,E
Node1103,Node1213,M
Node664,Node1214,O
Node58,Node1215,Star
Node169,Node1092,R
Node1089,Node730,O
Node644,Node887,O
Node674,Node1216,Star
Node415,Node1217,O
Node45,Node1218,Star
Node650,Node1219,A
Node1206,Node1220,M
Node562,Node1221,O
Node129,Node1212,E
Node76,Node1222,Star
Node898,Node1223,Star
Node64,Node1109,E
Node671,Node975,E
Node296,Node964,E
Node182,Node1224,A
Node523,Node789,R
Node830,Node1225,O
Node630,Node1226,M
Node932,Node1220,Star
Node421,Node682,E
Node614,Node1227,O
Node720,Node1228,O
Node418,Node1229,A
Node479,Node1221,O
Node408,Node1230,M
Node622,Node1231,O
Node805,Node1231,R
Node911,Node1232,Star
Node371,Node1192,E
Node1071,Node807,O
Node277,Node1200,R
Node466,Node1155,Star
Node369,Node1233,Star
Node879,Node1055,R
Node228,Node1234,O
Node134,Node1207,R
Node674,Node1004,E
Node349,Node771,R
Node643,Node1235,Star
Node537,Node1236,A
Node415,Node958,R
Node748,Node938,O
Node915,Node1237,O
Node421,Node1238,O
Node83,Node1190,R
Node31,Node1239,Star
Node95,Node1240,A
Node955,Node1241,M
Node446,Node1242,Star
Node842,Node1243,M
Node812,Node1244,O
Node603,Node1172,R
Node732,Node867,R
Node661,Node1226,R
Node794,Node1245,Star
Node33,Node1246,A
Node68,Node1247,Star
Node992,Node1248,A
Node1017,Node1249,O
Node1043,Node1250,Star
Node1184,Node785,Star
Node127,Node1251,M
Node1119,Node1252,O
Node745,Node1253,O
Node16,Node1170,R
Node388,Node1124,A
Node727,Node1254,A
Node837,Node1144,E
Node301,Node1255,M
Node1049,Node1115,O
Node1159,Node1256,A
Node403,Node1257,O
Node67,Node1258,M
Node63,Node1259,M
Node1241,Node879,Star
Node800,Node816,R
Node1099,Node1260,O
Node299,Node1102,R
Node173,Node1261,Star
Node405,Node1262,Star
Node197,Node1208,R
Node712,Node1263,O
Node193,Node1264,Star
Node346,Node864,E
Node419,Node1265,Star
Node96,Node1132,R
Node22,Node1266,O
Node127,Node1267,M
Node638,Node1268,M
Node970,Node1203,Star
Node1155,Node1269,A
Node871,Node1270,O
Node118,Node1271,O
Node1184,Node1272,Star
Node550,Node1240,O
Node1112,Node1273,A
Node808,Node1274,O
Node191,Node1158,R
Node29,Node1275,A
Node950,Node1276,A
Node784,Node1152,A
Node111,Node1277,A
Node1139,Node1278,M
Node866,Node1279,A
Node562,Node1280,O
Node77,Node1281,Star
Node559,Node856,R
Node537,Node1282,A
Node927,Node947,Star
Node860,Node1283,O
Node916,Node966,A
Node1256,Node1063,A
Node49,Node1271,E
Node533,Node1284,Star
Node1078,Node1285,M
Node21,Node671,R
Node663,Node1277,E
Node1083,Node945,Star
Node345,Node1286,Star
Node363,Node1167,R
Node675,Node1287,M
Node867,Node1288,A
Node461,Node1229,E
Node1193,Node1289,A
Node1121,Node1290,Star
Node1017,Node1291,M
Node1151,Node1292,O
Node132,Node1293,A
Node449,Node1294,O
Node117,Node1295,A
Node953,Node1296,A
Node26,Node1260,R
Node740,Node1001,R
Node911,Node1285,E
Node731,Node1297,Star
Node1103,Node1298,M
Node294,Node647,E
Node1260,Node1299,A
Node318,Node1300,O
Node576,Node1301,A
Node846,Node1302,Star
Node1266,Node1303,M
Node216,Node1166,E
Node299,Node1304,O
Node928,Node1305,Star
Node473,Node1306,A
Node678,Node1307,Star
Node207,Node1005,R
Node133,Node1308,O
Node729,Node1173,E
Node205,Node822,E
Node429,Node1300,R
Node677,Node1308,E
Node530,Node1239,E
Node777,Node1309,O
Node1153,Node1310,Star
Node777,Node1311,M
Node1120,Node1232,Star
Node492,Node1122,E
Node508,Node1312,Star
Node731,Node1307,E
Node99,Node1313,A
Node656,Node1314,Star
Node681,Node1315,Star
Node359,Node881,E
Node894,Node1219,Star
Node106,Node1249,E
Node1211,Node1316,M
Node824,Node1317,Star
Node924,Node1318,O
Node475,Node1319,O
Node798,Node1320,O
Node540,Node1120,E
Node661,Node1321,O
Node446,Node1322,Star
Node1073,Node1241,R
Node665,Node1323,Star
Node1101,Node1324,A
Node187,Node1325,O
Node713,Node694,A
Node85,Node1326,O
Node936,Node1327,M
Node288,Node1305,E
Node474,Node1328,Star
Node1261,Node1329,O
Node198,Node1330,M
Node65,Node1254,R
Node830,Node1331,M
Node1145,Node1332,M
Node1071,Node1333,O
Node1071,Node1290,E
Node1294,Node1334,O
Node532,Node1136,R
Node632,Node1314,E
Node590,Node1151,O
Node577,Node1335,O
Node353,Node1336,A
Node1313,Node1337,O
Node793,Node1074,Star
Node527,Node1048,E
Node931,Node1338,Star
Node1000,Node1339,O
Node357,Node1135,E
Node1265,Node985,A
Node1287,Node1340,O
Node447,Node1247,E
Node472,Node863,E
Node634,Node1107,R
Node655,Node1187,E
Node961,Node1245,R
Node28,Node1195,E
Node289,Node1228,E
Node851,Node1341,O
Node721,Node1342,O
Node438,Node1343,O
Node229,Node1344,O
Node999,Node1345,O
Node554,Node1250,E
Node742,Node1346,Star
Node984,Node1347,A
Node511,Node1348,Star
Node963,Node1223,A
Node227,Node1349,O
Node291,Node670,E
Node402,Node1026,R
Node16,Node1347,R
Node159,Node1350,O
Node1278,Node1351,O
Node658,Node1352,M
Node971,Node1251,Star
Node1183,Node1353,A
Node351,Node1354,A
Node453,Node1355,Star
Node746,Node1356,O
Node1289,Node1357,A
Node1064,Node1358,Star
Node428,Node843,R
Node999,Node1359,M
Node1166,Node1276,A
Node288,Node1253,E
Node110,Node1360,M
Node681,Node1302,E
Node1340,Node1319,Star
Node1134,Node1320,Star
Node511,Node1164,R
Node613,Node566,E
Node225,Node1361,O
Node1050,Node1362,O
Node526,Node1363,O
Node289,Node1201,E
Node63,Node1364,O
Node269,Node1350,R
Node147,Node1085,R
Node1328,Node1365,Star
Node860,Node1366,O
Node901,Node1367,Star
Node716,Node1368,O
Node1115,Node814,O
Node282,Node1369,M
Node547,Node1370,O
Node495,Node1371,O
Node1225,Node1372,O
Node37,Node1357,R
Node1004,Node1184,Star
Node532,Node1191,R
Node1077,Node1373,Star
Node773,Node1110,O
Node1329,Node1374,Star
Node1252,Node1375,O
Node323,Node1376,Star
Node643,Node1022,R
Node570,Node1050,E
Node1145,Node1377,M
Node730,Node1093,E
Node1006,Node1378,Star
Node1369,Node1080,O
Node883,Node1283,O
Node560,Node1077,E
Node133,Node1379,M
Node560,Node1079,E
Node510,Node1380,Star
Node227,Node1381,M
Node33,Node1382,A
Node745,Node1383,O
Node1316,Node1230,A
Node78,Node1344,R
Node1004,Node1183,R
Node589,Node1243,R
Node519,Node855,E
Node950,Node1199,E
Node868,Node1384,O
Node248,Node1385,O
Node675,Node1386,O
Node1382,Node1312,O
Node780,Node1387,O
Node48,Node1388,A
Node790,Node1389,M
Node411,Node1390,O
Node494,Node1293,R
Node1125,Node769,R
Node1081,Node1391,A
Node294,Node1392,Star
Node227,Node1393,M
Node842,Node1394,O
Node984,Node1295,R
Node38,Node1395,Star
Node640,Node1396,A
Node1292,Node1397,Star
Node1111,Node1398,O
Node99,Node1399,A
Node432,Node1346,R
Node547,Node1400,O
Node584,Node1401,A
Node888,Node1196,O
Node80,Node1262,E
Node825,Node1402,Star
Node510,Node1403,Star
Node725,Node1326,Star
Node216,Node1404,O
Node371,Node1405,Star
Node895,Node1301,Star
Node370,Node1406,A
Node1203,Node1082,O
Node29,Node1407,A
Node51,Node1244,E
Node960,Node1408,A
Node777,Node1409,O
Node813,Node1225,E
Node655,Node1410,A
Node786,Node953,Star
Node1287,Node1411,M
Node912,Node1412,M
Node150,Node1370,E
Node123,Node1413,O
Node241,Node1281,E
Node706,Node1323,Star
Node1227,Node1414,M
Node28,Node1036,E
Node1165,Node1214,Star
Node548,Node1415,O
Node56,Node1333,E
Node168,Node1416,O
Node1073,Node1417,A
Node25,Node1311,E
